ID,Smiles,Type,Relation,Value,Units,IC50_uM,pIC50
CHEMBL4796066,O=C(NO)c1ccc(Nc2c3ccccc3nc3ccc(Br)cc23)cc1,IC50,=,1100,nM,1.1,5.958607315
CHEMBL4850546,O=S(=O)(c1ccccc1)n1ccc2c(OCCNCCNc3c4c(nc5ccccc35)CCCC4)cccc21,IC50,=,1100,nM,1.1,5.958607315
CHEMBL3970179,COc1cc(O)cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)c1,IC50,=,1100,nM,1.1,5.958607315
CHEMBL3953399,COc1cc(OCc2ccccn2)ccc1/C=C/c1cc(/C=C/c2ccc3cc[nH]c3c2)[nH]n1,IC50,=,1200,nM,1.2,5.920818754
CHEMBL1458517,Cc1nc2sc3c(c2c(=O)o1)CCCC3,IC50,=,1200,nM,1.2,5.920818754
CHEMBL4861956,COc1ccc2[nH]c(C(=O)Nc3ccc4nc5n(c(=O)c4c3)CCC5)cc2c1,IC50,=,1210,nM,1.21,5.91721463
CHEMBL5172647,COc1cc2nc3c(c(N4CCOCC4)c2cc1OC)CCCC3,IC50,=,1227,nM,1.227,5.911155437
CHEMBL4861145,CCN(CCCOc1ccc(C(=O)/C=C/c2ccc(N(C)C)cc2)c(O)c1)Cc1ccccc1N(C)C,IC50,=,1270,nM,1.27,5.896196279
CHEMBL3969106,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2cc(O)ccc2OC)ccc1O,IC50,=,1300,nM,1.3,5.886056648
CHEMBL429694,Nc1c(/N=N/c2ccc(-c3ccc(/N=N/c4cc(S(=O)(=O)[O-])c5ccccc5c4N)cc3)cc2)cc(S(=O)(=O)[O-])c2ccccc12.[Na+].[Na+],IC50,=,1300,nM,1.3,5.886056648
CHEMBL429694,Nc1c(/N=N/c2ccc(-c3ccc(/N=N/c4cc(S(=O)(=O)[O-])c5ccccc5c4N)cc3)cc2)cc(S(=O)(=O)[O-])c2ccccc12.[Na+].[Na+],IC50,=,1300,nM,1.3,5.886056648
CHEMBL3594078,Oc1ccc(-c2cc(-c3c(O)cccc3O)[nH]n2)cc1O,IC50,=,1300,nM,1.3,5.886056648
CHEMBL3667026,O=C(O)CCC(C(=O)/C=C/c1ccc(O)c(OC(F)(F)F)c1)C(=O)/C=C/c1ccc(O)c(OC(F)(F)F)c1,IC50,=,1300,nM,1.3,5.886056648
CHEMBL248133,CNc1cc(/C=C/c2cccc(/C=C/c3ccc(OC)c(NC)c3)c2)ccc1OC,IC50,=,1300,nM,1.3,5.886056648
CHEMBL5185354,CC(=O)Nc1ccc2nc3c(c(N4CCCCC4)c2c1)CCCC3,IC50,=,1303,nM,1.303,5.885055584
CHEMBL4857021,CCN(CCCOc1ccc(C(=O)/C=C/c2ccc(N(C)C)cc2)c(O)c1)Cc1ccc(N(C)C)cc1,IC50,=,1320,nM,1.32,5.879426069
CHEMBL490799,CN(C)c1ccc(/C=C/c2cc3ccc(Br)cc3o2)cc1,IC50,=,1340,nM,1.34,5.872895202
CHEMBL4845823,CCN(C)C(=O)Oc1cccc(CNCCNCCOc2cccc3c2ccn3S(=O)(=O)c2ccccc2)c1,IC50,=,1380,nM,1.38,5.860120914
CHEMBL4874405,CCN(CCCCCCOc1ccc(C(=O)/C=C/c2ccc(N(C)C)cc2)c(O)c1)Cc1ccc(N(C)C)cc1,IC50,=,1380,nM,1.38,5.860120914
CHEMBL247727,COc1cc(/C=C/c2cc(C)cc(/C=C/c3ccc(O)c(OC)c3)n2)ccc1O,IC50,=,1400,nM,1.4,5.853871964
CHEMBL4061837,CCNc1nc(NCCc2ccccc2)c2ccccc2n1,IC50,=,1400,nM,1.4,5.853871964
CHEMBL4873761,CCN(CCCCOc1ccc(C(=O)/C=C/c2ccc(N(C)C)cc2)c(O)c1)Cc1ccccc1OC,IC50,=,1480,nM,1.48,5.829738285
CHEMBL4854597,CCN(CCCCCCOc1ccc(C(=O)/C=C/c2ccc(N(C)C)cc2)c(O)c1)Cc1ccccc1OC,IC50,=,1490,nM,1.49,5.826813732
CHEMBL3814125,Nc1nc(NCc2cccc(Br)c2)nc2ccccc12,IC50,=,1500,nM,1.5,5.823908741
CHEMBL140,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,IC50,=,1500,nM,1.5,5.823908741
CHEMBL317760,CCN(CC)Cc1cc(NC(=O)CN2CCCCC2)cc(Nc2ccnc3cc(Cl)ccc23)c1,IC50,=,1500,nM,1.5,5.823908741
CHEMBL3330740,N#C/C(=C\c1ccc(-c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)s2)s1)C(N)=O,IC50,=,1500,nM,1.5,5.823908741
CHEMBL541265,O=C(/C=C/c1cc(O)cc2c1[C@H](C(O)O[C@H](Cc1ccc(O)c(O)c1)C(=O)O)[C@@H](c1ccc(O)c(O)c1)O2)O[C@H](Cc1ccc(O)c(O)c1)C(=O)O,IC50,=,1540,nM,1.54,5.812479279
CHEMBL4854341,O=C(Nc1ccc2nc3n(c(=O)c2c1)CCC3)c1cc2cc(F)ccc2[nH]1,IC50,=,1560,nM,1.56,5.806875402
CHEMBL3672439,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2c(O)cccc2OC)ccc1O,IC50,=,1600,nM,1.6,5.795880017
CHEMBL2059388,Oc1ccc(/C=C/c2cc(O)cc(/C=C/c3ccc(O)cc3)c2)cc1,IC50,=,1600,nM,1.6,5.795880017
CHEMBL2059391,COc1ccc(/C=C/c2cc(O)cc(/C=C/c3ccc(OC)c(O)c3)c2)cc1O,IC50,=,1600,nM,1.6,5.795880017
CHEMBL3593279,CCN1/C(=C/C=C/c2sc3ccccc3[n+]2CC)Sc2ccc(Oc3no[n+]([O-])c3-c3ccccc3)cc21.[I-],IC50,=,1600,nM,1.6,5.795880017
CHEMBL115421,O=C(/C=C/c1ccc(O)c(O)c1)N[C@H](Cc1ccc(O)c(O)c1)C(=O)O,IC50,=,1600,nM,1.6,5.795880017
CHEMBL4878452,O=C(Cc1cc2ccccc2[nH]1)Nc1ccc2nc3n(c(=O)c2c1)CCC3,IC50,=,1620,nM,1.62,5.790484985
CHEMBL4854252,CCN(CCCOc1ccc(C(=O)/C=C/c2ccc(N(C)C)cc2)c(O)c1)Cc1ccccc1,IC50,=,1680,nM,1.68,5.774690718
CHEMBL4871461,O=C(Nc1ccc2nc3n(c(=O)c2c1)CCC3)c1cc2cc(Cl)ccc2[nH]1,IC50,=,1690,nM,1.69,5.772113295
CHEMBL3814001,Nc1nc(NCc2ccc(Br)cc2)nc2ccccc12,IC50,=,1700,nM,1.7,5.769551079
CHEMBL3814001,Nc1nc(NCc2ccc(Br)cc2)nc2ccccc12,IC50,=,1700,nM,1.7,5.769551079
CHEMBL4083524,CCCNc1nc(NCc2ccc(OC)c(OC)c2)c2ccccc2n1,IC50,=,1700,nM,1.7,5.769551079
CHEMBL97247,CN(C)CCN(C)Cc1cc(NC(=O)CN2CCCCC2)cc(Nc2ccnc3cc(Cl)ccc23)c1,IC50,=,1700,nM,1.7,5.769551079
CHEMBL247726,COc1cc(/C=C/c2ccc(O)c(OC)c2)nc(/C=C/c2ccc(O)c(OC)c2)c1,IC50,=,1700,nM,1.7,5.769551079
CHEMBL396917,COc1cc(/C=C/c2cc(Br)cc(/C=C/c3ccc(N)c(OC)c3)c2)ccc1N,IC50,=,1800,nM,1.8,5.744727495
CHEMBL310242,CC12CC[C@@H](C1)C(C)(C)[C@@H]2NS(=O)(=O)c1ccc(F)cc1,IC50,=,1800,nM,1.8,5.744727495
CHEMBL3940632,COc1ccc(O)c(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)c1,IC50,=,1800,nM,1.8,5.744727495
CHEMBL4863296,COc1cc(/C=C/C(=O)N2CC(C(=O)NCCOc3ccccc3)C2)ccc1OCc1ccccc1,IC50,=,1800,nM,1.8,5.744727495
CHEMBL3911667,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2cccc(O)c2OC)ccc1O,IC50,=,1900,nM,1.9,5.721246399
CHEMBL3814383,Nc1nc(NCc2cccc(Cl)c2)c2ccccc2n1,IC50,=,1900,nM,1.9,5.721246399
CHEMBL4061746,CC(=O)Nc1nc(NCc2ccccc2)c2ccccc2n1,IC50,=,1900,nM,1.9,5.721246399
CHEMBL247728,COc1cc(/C=C/c2cc(N(C)C)cc(/C=C/c3ccc(O)c(OC)c3)n2)ccc1O,IC50,=,1900,nM,1.9,5.721246399
CHEMBL390478,CN1CCN(C(=O)OCCC2CCc3ccccc3N2S(=O)(=O)c2ccc(Cl)cc2)CC1,IC50,=,1900,nM,1.9,5.721246399
CHEMBL4226945,CN1CCN(c2cc(Nc3ccnc4cc(Cl)ccc34)cc(N3CCN(C)CC3)c2)CC1,IC50,=,1900,nM,1.9,5.721246399
CHEMBL3814660,Nc1nc(NCc2ccc(C(F)(F)F)cc2)c2ccccc2n1,IC50,=,1900,nM,1.9,5.721246399
CHEMBL576840,O=C(Cc1ccccc1)NC(CSSCC(NC(=O)Cc1ccccc1)C(=O)O)C(=O)O,IC50,=,1950,nM,1.95,5.709965389
CHEMBL5183077,O=C(CCN1CCN(c2ccccc2)CC1)Nc1n[nH]c2ncccc12,IC50,=,1979,nM,1.979,5.703554206
CHEMBL489978,CN(C)c1ccc(/C=C/c2cc3cc(F)ccc3o2)cc1,IC50,=,1980,nM,1.98,5.70333481
CHEMBL319756,CN(C)CCNCc1cc(NC(=O)CN2CCCCC2)cc(Nc2ccnc3cc(Cl)ccc23)c1,IC50,=,2000,nM,2,5.698970004
CHEMBL4465480,CCN(CC)CCCCC(C)Nc1c2ccccc2nc2c(C(=O)NCCCO/N=C/C(=O)NCCCC[C@@H]3NC(=O)CNC(=O)[C@@H]4CCCN4C(=O)[C@H](CCCCN)NC(=O)[C@@H]4CCCN4C(=O)[C@H](CCCCN)NC(=O)CNC(=O)[C@@H]4CCCN4C(=O)[C@H](CCCCN)NC(=O)[C@@H]4CCCN4C3=O)cccc12,IC50,=,2000,nM,2,5.698970004
CHEMBL4064773,CNc1nc(NCCc2ccccc2)c2ccccc2n1,IC50,=,2000,nM,2,5.698970004
CHEMBL4791642,O=C(CCCCN1CCC2c3ccccc3NC2C1)Oc1ccc(/C=C2\CCn3c2nc2ccccc2c3=O)cc1,IC50,=,2050,nM,2.05,5.688246139
CHEMBL4876429,CCn1cc(O)c(=O)cc1/C=C/c1ccc(OCCCN2CCCC2)cc1,IC50,=,2070,nM,2.07,5.684029655
CHEMBL319756,CN(C)CCNCc1cc(NC(=O)CN2CCCCC2)cc(Nc2ccnc3cc(Cl)ccc23)c1,IC50,=,2100,nM,2.1,5.677780705
CHEMBL2059204,COc1ccc(/C=C/c2cc(/C=C/c3ccc(OC)c(O)c3)ncn2)cc1O,IC50,=,2100,nM,2.1,5.677780705
CHEMBL4858987,CCN(CCCCOc1ccc(C(=O)/C=C/c2ccc(N(C)C)cc2)c(O)c1)Cc1ccc(N(C)C)cc1,IC50,=,2100,nM,2.1,5.677780705
CHEMBL3958051,COc1ccc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)cc1O,IC50,=,2100,nM,2.1,5.677780705
CHEMBL5194732,O=C(CCN1CCOCC1)Nc1n[nH]c2ncccc12,IC50,=,2126,nM,2.126,5.67243674
CHEMBL490808,CNc1ccc(/C=C/c2cc3cc(O)ccc3o2)cc1.Cl,IC50,=,2160,nM,2.16,5.665546249
CHEMBL4874567,O=C(Nc1ccc2nc3n(c(=O)c2c1)CCC3)c1cc2ccccc2[nH]1,IC50,=,2160,nM,2.16,5.665546249
CHEMBL491407,CN(C)c1ccc(/C=C/c2cc3ccc(F)cc3o2)cc1,IC50,=,2190,nM,2.19,5.659555885
CHEMBL3814134,Nc1nc(NCc2ccccc2)nc2ccccc12,IC50,=,2200,nM,2.2,5.657577319
CHEMBL3892054,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccccc2)ccc1O,IC50,=,2200,nM,2.2,5.657577319
CHEMBL2408099,COc1ccc(C(=O)/C=C/c2ccc(C(=O)N3CCN(C)CC3)cc2)c(O)c1,IC50,=,2200,nM,2.2,5.657577319
CHEMBL3814134,Nc1nc(NCc2ccccc2)nc2ccccc12,IC50,=,2200,nM,2.2,5.657577319
CHEMBL4868743,O=c1cc(/C=C/c2ccc(OCCCN3CCCC3)cc2)occ1O,IC50,=,2240,nM,2.24,5.649751982
CHEMBL427877,CN(C)c1cc(/C=C/c2cccc(/C=C/c3ccc(O)c(N(C)C)c3)n2)ccc1O,IC50,=,2300,nM,2.3,5.638272164
CHEMBL4070983,COc1ccc(CNc2nc(NC3CCN(Cc4ccccc4)CC3)nc3ccccc23)cc1OC,IC50,=,2300,nM,2.3,5.638272164
CHEMBL4226945,CN1CCN(c2cc(Nc3ccnc4cc(Cl)ccc34)cc(N3CCN(C)CC3)c2)CC1,IC50,=,2300,nM,2.3,5.638272164
CHEMBL3814611,Nc1nc(NCc2ccc(C(F)(F)F)cc2)nc2ccccc12,IC50,=,2300,nM,2.3,5.638272164
CHEMBL2179241,Nc1c(S(=O)(=O)c2ccc(Cl)cc2)cnc2cc(-c3ccccc3)nn12,IC50,=,2300,nM,2.3,5.638272164
CHEMBL492216,CN(C)c1ccc(/C=C/c2cc3ccccc3o2)cc1,IC50,=,2300,nM,2.3,5.638272164
CHEMBL4871713,O=C(Nc1ccc2nc3n(c(=O)c2c1)CCC3)c1cc2ccccc2s1,IC50,=,2300,nM,2.3,5.638272164
CHEMBL4475678,COc1ccccc1CN(C)CCCCCCNC(=O)c1cc(O)c(C(=O)NCCCCCCN(C)Cc2ccccc2OC)cc1O,IC50,=,2310,nM,2.31,5.63638802
CHEMBL4552250,CN(CCCCCCNC(=O)c1cc(O)c(C(=O)NCCCCCCN(C)Cc2ccccc2)cc1O)Cc1ccccc1,IC50,=,2370,nM,2.37,5.625251654
CHEMBL4562198,CCN(CCCNC(=O)c1cc(O)c(C(=O)NCCCN(CC)Cc2ccccc2OC)cc1O)Cc1ccccc1OC,IC50,=,2410,nM,2.41,5.617982957
CHEMBL236195,O=C(O[C@@H]1CCC2CCCC1N2S(=O)(=O)c1ccc(Cl)cc1)N1CCC(N2CCCCC2)CC1,IC50,=,2425,nM,2.425,5.615288257
CHEMBL4227472,Clc1ccc2c(Nc3cc(CN4CCOCC4)cc(NCCN4CCCCC4)c3)ccnc2c1,IC50,=,2500,nM,2.5,5.602059991
CHEMBL3938007,COc1cc(OCC2CCCO2)ccc1/C=C/C(=O)CC(=O)/C=C/c1ccc2cc[nH]c2c1,IC50,=,2500,nM,2.5,5.602059991
CHEMBL4846443,Cn1cc(O)c(=O)cc1/C=C/c1ccc(OCCCN2CCCCC2)cc1,IC50,=,2570,nM,2.57,5.590066877
CHEMBL4079415,[N-]=[N+]=Nc1nc(NCc2ccccc2)c2ccccc2n1,IC50,=,2600,nM,2.6,5.585026652
CHEMBL165,Oc1ccc(/C=C/c2cc(O)cc(O)c2)cc1,IC50,=,2600,nM,2.6,5.585026652
CHEMBL3814125,Nc1nc(NCc2cccc(Br)c2)nc2ccccc12,IC50,=,2700,nM,2.7,5.568636236
CHEMBL450926,CC12CC[C@@H](C1)C(C)(C)[C@@H]2NS(=O)(=O)c1cccs1,IC50,=,2700,nM,2.7,5.568636236
CHEMBL3298066,O=C1/C(=C/c2ccc(O)c(O)c2)Oc2c1ccc(O)c2O,IC50,=,2700,nM,2.7,5.568636236
CHEMBL4071318,COc1ccc(CCNc2nc(N)nc3ccccc23)cc1OC,IC50,=,2700,nM,2.7,5.568636236
CHEMBL248338,CN(C)c1cc(/C=C/c2cccc(/C=C/c3ccc(O)c(N(C)C)c3)c2)ccc1O,IC50,=,2700,nM,2.7,5.568636236
CHEMBL3400292,CNc1ccc(C(=O)NC(CCCCCNC(=O)OCc2ccccc2)C(=O)O)cc1,IC50,=,2750,nM,2.75,5.560667306
CHEMBL3814748,Nc1nc(NCc2cccc(F)c2)c2ccccc2n1,IC50,=,2800,nM,2.8,5.552841969
CHEMBL317760,CCN(CC)Cc1cc(NC(=O)CN2CCCCC2)cc(Nc2ccnc3cc(Cl)ccc23)c1,IC50,=,2800,nM,2.8,5.552841969
CHEMBL492023,CN(C)c1ccc(/C=C/c2cc3ccc(I)cc3o2)cc1,IC50,=,2800,nM,2.8,5.552841969
CHEMBL4520323,CCN(CCCCCCNC(=O)c1cc(O)c(C(=O)NCCCCCCN(CC)Cc2ccccc2)cc1O)Cc1ccccc1,IC50,=,2800,nM,2.8,5.552841969
CHEMBL4740154,C#CCN(C)CCCn1ccc(=O)c(O)c1C,IC50,=,2850,nM,2.85,5.54515514
CHEMBL3594079,COc1cc(-c2cc(-c3c(O)cccc3O)[nH]n2)cc(OC)c1O,IC50,=,2900,nM,2.9,5.537602002
CHEMBL97247,CN(C)CCN(C)Cc1cc(NC(=O)CN2CCCCC2)cc(Nc2ccnc3cc(Cl)ccc23)c1,IC50,=,2900,nM,2.9,5.537602002
CHEMBL4114553,C[C@]1(c2nc(NC(=O)c3ncc(OCCCl)nc3N)ccc2F)N=C(N)OCC1(F)F,IC50,=,2900,nM,2.9,5.537602002
CHEMBL4078382,CCNc1nc(NCCc2ccc(OC)c(OC)c2)c2ccccc2n1,IC50,=,2900,nM,2.9,5.537602002
CHEMBL3741680,CC1=NN(c2cccc(COCc3ccccc3)c2)C(=O)C1,IC50,=,2900,nM,2.9,5.537602002
CHEMBL444393,Cl.Nc1ccc(/C=C/c2cc3cc(O)ccc3o2)cc1,IC50,=,2950,nM,2.95,5.530177984
CHEMBL5190530,Cc1ccc2nc3c(c(NCCO)c2c1)CCCC3,IC50,=,2954,nM,2.954,5.529589509
CHEMBL204443,CCC[C@H](C(=O)NC/C=C/Cc1ccccc1)[C@@H](CC(C)C)C(=O)N[C@H]1CCCCN(Cc2cccc(Oc3ccccc3)c2)C1=O,IC50,=,3000,nM,3,5.522878745
CHEMBL205400,CCC[C@H](C(=O)NCc1ccco1)[C@@H](CC(C)C)C(=O)N[C@H]1CCCCN(Cc2cccc(Oc3ccccc3)c2)C1=O,IC50,=,3000,nM,3,5.522878745
CHEMBL4762873,O=C(NO)c1ccc(Nc2c3ccccc3nc3ccccc23)cc1,IC50,=,3000,nM,3,5.522878745
CHEMBL410263,O=S(=O)([O-])c1cc(S(=O)(=O)[O-])c2c(/N=N/c3ccccc3)c(O)ccc2c1.[Na+].[Na+],IC50,=,3000,nM,3,5.522878745
CHEMBL4761847,O=C(NO)c1ccc(Nc2c3ccccc3nc3ccc(OCc4ccccc4)cc23)cc1,IC50,=,3000,nM,3,5.522878745
CHEMBL4553651,CCN(CCCCNC(=O)c1cc(O)c(C(=O)NCCCCN(CC)Cc2ccccc2OC)cc1O)Cc1ccccc1OC,IC50,=,3050,nM,3.05,5.515700161
CHEMBL4878762,CCn1cc(O)c(=O)cc1/C=C/c1ccc(OCCCN2CCCCC2)cc1,IC50,=,3050,nM,3.05,5.515700161
CHEMBL4853181,O=C(/C=C/c1cc2ccccc2[nH]1)Nc1ccc2nc3n(c(=O)c2c1)CCC3,IC50,=,3090,nM,3.09,5.510041521
CHEMBL4091317,COc1ccc(CNc2nc(NC(C)=O)nc3ccccc23)cc1OC,IC50,=,3100,nM,3.1,5.508638306
CHEMBL140,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,IC50,=,3100,nM,3.1,5.508638306
CHEMBL94521,O=C(CN1CCCCC1)Nc1cc(CN2CCOCC2)cc(Nc2ccnc3cc(Cl)ccc23)c1,IC50,=,3100,nM,3.1,5.508638306
CHEMBL3357256,Nc1nc(NCc2ccc(F)cc2)c2ccccc2n1,IC50,=,3100,nM,3.1,5.508638306
CHEMBL3087676,O=C(Cc1ccccc1Nc1c(Cl)cccc1Cl)NCCCNCCCNC1=CC(=O)C(NCCCNCCCNC(=O)Cc2ccccc2Nc2c(Cl)cccc2Cl)=CC1=O,IC50,=,3110,nM,3.11,5.507239611
CHEMBL4850421,COc1cc(/C=C/C(=O)N2CC(C(=O)NCc3ccccc3)C2)ccc1OCc1ccccc1,IC50,=,3130,nM,3.13,5.504455662
CHEMBL3087676,O=C(Cc1ccccc1Nc1c(Cl)cccc1Cl)NCCCNCCCNC1=CC(=O)C(NCCCNCCCNC(=O)Cc2ccccc2Nc2c(Cl)cccc2Cl)=CC1=O,IC50,=,3150,nM,3.15,5.501689446
CHEMBL4463164,CCN(CCCCNC(=O)c1cc(O)c(C(=O)NCCCCN(CC)Cc2ccc(N(C)C)cc2)cc1O)Cc1ccc(N(C)C)cc1,IC50,=,3160,nM,3.16,5.500312917
CHEMBL4872327,CCN(CCCCCCOc1ccc(C(=O)/C=C/c2ccc(N(C)C)cc2)c(O)c1)Cc1ccccc1,IC50,=,3170,nM,3.17,5.498940738
CHEMBL2408101,COc1ccc(C(=O)/C=C/c2ccc(C(=O)N3CCOCC3)cc2)c(O)c1,IC50,=,3200,nM,3.2,5.494850022
CHEMBL2059203,COc1cc(/C=C/c2cc(/C=C/c3ccc(O)c(OC)c3)ncn2)ccc1O,IC50,=,3200,nM,3.2,5.494850022
CHEMBL490798,CN(C)c1ccc(/C=C/c2cc3ccc(Cl)cc3o2)cc1,IC50,=,3210,nM,3.21,5.493494968
CHEMBL4860689,COc1ccc(CNc2cc3c(=O)n4c(nc3cc2C)CCC4)c(O)c1,IC50,=,3220,nM,3.22,5.492144128
CHEMBL4852639,O=c1cc(/C=C/c2ccc(OCCCN3CCCCC3)cc2)occ1O,IC50,=,3260,nM,3.26,5.4867824
CHEMBL4864253,O=C(Nc1ccc2nc3n(c(=O)c2c1)CCC3)c1cc2ccccc2o1,IC50,=,3260,nM,3.26,5.4867824
CHEMBL4856921,Cc1cc2nc3n(c(=O)c2cc1NC(=O)c1cc2cc(F)ccc2[nH]1)CCC3,IC50,=,3270,nM,3.27,5.485452247
CHEMBL4856094,Cn1cc(O)c(=O)cc1/C=C/c1ccc(OCCCN2CCCC2)cc1,IC50,=,3290,nM,3.29,5.482804102
CHEMBL81782,CCN1/C(=C/C=C/c2sc3ccccc3[n+]2CC)Sc2ccccc21.[I-],IC50,=,3300,nM,3.3,5.48148606
CHEMBL2059393,CN(C)c1ccc(/C=C/c2cc(O)cc(/C=C/c3ccc(N(C)C)c(O)c3)c2)cc1O,IC50,=,3300,nM,3.3,5.48148606
CHEMBL140,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,IC50,=,3300,nM,3.3,5.48148606
CHEMBL4451935,CCN(CCCCCCNC(=O)c1cc(O)c(C(=O)NCCCCCCN(CC)Cc2ccccc2OC)cc1O)Cc1ccccc1OC,IC50,=,3310,nM,3.31,5.480172006
CHEMBL4849121,COc1cc(/C=C/C(=O)N2CC(C(=O)NCc3ccc(F)cc3)C2)ccc1OCc1ccccc1,IC50,=,3350,nM,3.35,5.474955193
CHEMBL3741268,COc1ccc(-c2ccc(N3N=C(C)CC3=O)cc2)cc1,IC50,=,3400,nM,3.4,5.468521083
CHEMBL2059206,CN(C)c1ccc(/C=C/c2cc(/C=C/c3ccc(N(C)C)c(O)c3)ncn2)cc1O,IC50,=,3400,nM,3.4,5.468521083
CHEMBL140,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,IC50,=,3400,nM,3.4,5.468521083
CHEMBL4444573,OB1Oc2ccc3ccc(O)cc3c2C=C1c1ccc(O)c(O)c1,IC50,=,3400,nM,3.4,5.468521083
CHEMBL491406,Cc1ccc2cc(/C=C/c3ccc(N(C)C)cc3)oc2c1,IC50,=,3440,nM,3.44,5.463441557
CHEMBL4474151,COc1ccccc1CN(C)CCCCNC(=O)c1cc(O)c(C(=O)NCCCCN(C)Cc2ccccc2OC)cc1O,IC50,=,3450,nM,3.45,5.462180905
CHEMBL3741747,CC1=NN(c2ccc(-n3c(-c4ccccc4)cc4ccccc43)cc2)C(=O)C1,IC50,=,3500,nM,3.5,5.455931956
CHEMBL3814349,Nc1nc(NCc2cccc(C(F)(F)F)c2)c2ccccc2n1,IC50,=,3500,nM,3.5,5.455931956
CHEMBL4751082,O=C(NO)c1ccc(Nc2c3ccccc3nc3ccc(OC(F)(F)F)cc23)cc1,IC50,=,3500,nM,3.5,5.455931956
CHEMBL5183237,COc1cc(/C=C/c2cc(/C=C/c3ccc(O)c(OC)c3)n(-c3cc(Cl)cc(Cl)c3)n2)ccc1O,IC50,=,3500,nM,3.5,5.455931956
CHEMBL5189854,COc1cc(/C=C/c2cc(/C=C/c3ccc(O)c(OC)c3)n(-c3ccc([N+](=O)[O-])cc3)n2)ccc1O,IC50,=,3500,nM,3.5,5.455931956
CHEMBL4440350,CN(CCCCNC(=O)c1cc(O)c(C(=O)NCCCCN(C)Cc2ccccc2)cc1O)Cc1ccccc1,IC50,=,3550,nM,3.55,5.449771647
CHEMBL4863690,CCN(CCCOc1ccc(C(=O)/C=C/c2ccc(N(C)C)cc2)c(O)c1)Cc1ccccc1OC,IC50,=,3560,nM,3.56,5.448550002
CHEMBL3814363,Cc1cccc(CNc2nc(N)nc3ccccc23)c1,IC50,=,3600,nM,3.6,5.443697499
CHEMBL4859895,COc1cc(/C=C/C(=O)N2CC(C(=O)NCc3ccco3)C2)ccc1OCc1ccccc1,IC50,=,3610,nM,3.61,5.442492798
CHEMBL443097,CN(C)c1ccc(/C=C/c2cc3ccc(O)cc3o2)cc1,IC50,=,3620,nM,3.62,5.441291429
CHEMBL4439936,COc1ccccc1CN(C)CCCNC(=O)c1cc(O)c(C(=O)NCCCN(C)Cc2ccccc2OC)cc1O,IC50,=,3630,nM,3.63,5.440093375
CHEMBL3978488,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc3c(c2)OCO3)ccc1O,IC50,=,3700,nM,3.7,5.431798276
CHEMBL2059205,CN(C)c1cc(/C=C/c2cc(/C=C/c3ccc(O)c(N(C)C)c3)ncn2)ccc1O,IC50,=,3700,nM,3.7,5.431798276
CHEMBL4554367,CCN(CCCCNC(=O)c1cc(O)c(C(=O)NCCCCN(CC)Cc2ccccc2N(C)C)cc1O)Cc1ccccc1N(C)C,IC50,=,3710,nM,3.71,5.43062609
CHEMBL4850978,CCN(CCCCOc1ccc(C(=O)/C=C/c2ccc(N(C)C)cc2)c(O)c1)Cc1ccccc1,IC50,=,3780,nM,3.78,5.4225082
CHEMBL4070462,CC(C)Nc1nc(NCCc2ccccc2)c2ccccc2n1,IC50,=,3800,nM,3.8,5.420216403
CHEMBL140,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,IC50,=,3850,nM,3.85,5.41453927
CHEMBL4527242,CCN(CCCCNC(=O)c1cc(O)c(C(=O)NCCCCN(CC)Cc2ccccc2)cc1O)Cc1ccccc1,IC50,=,3860,nM,3.86,5.413412695
CHEMBL4444043,Fc1ccc(C2C=C(c3cccc4ccccc34)Nc3nncn32)cc1,IC50,=,3870,nM,3.87,5.412289035
CHEMBL3813971,Cc1ccc(CNc2nc(N)nc3ccccc23)cc1,IC50,=,3900,nM,3.9,5.408935393
CHEMBL3742091,CC1=NN(c2ccc(-c3cccnc3)cc2)C(=O)C1,IC50,=,3900,nM,3.9,5.408935393
CHEMBL116438,COc1cc(/C=C/C(=O)/C=C(O)/C=C/c2ccc(O)c(OC)c2)ccc1O,IC50,=,3900,nM,3.9,5.408935393
CHEMBL4852660,COc1ccc(CNc2ccc3nc4n(c(=O)c3c2)CCC4)c(O)c1,IC50,=,3910,nM,3.91,5.407823243
CHEMBL4857779,CCN(CC)CCCOc1ccc(/C=C/c2cc(=O)c(O)co2)cc1,IC50,=,3950,nM,3.95,5.403402904
